station_id,name,latitude,longitude,address,google_maps,source
308895,Shell Recharge Avalahalli,13.04041,77.74131,Old Madras Road Bidarahalli Hobli,"https://www.google.com/maps/search/?api=1&query=13.04041,77.74131",OpenChargeMap
309148,Kia India Training Center,13.05242,77.74675,"Budigere Road, Virgonagar","https://www.google.com/maps/search/?api=1&query=13.05242,77.74675",OpenChargeMap
308894,Shell Recharge Budigere,13.06226,77.74273,"Budigere Rd Hosakote, Cheemasandra","https://www.google.com/maps/search/?api=1&query=13.06226,77.74273",OpenChargeMap
309149,Orion Uptown Mall,13.05515,77.7638,"Kattamnallur, Old Madras Rd","https://www.google.com/maps/search/?api=1&query=13.05515,77.7638",OpenChargeMap
309158,Jio BP Chikkajala,13.16554,77.62933,"NH 44, Yelahanka","https://www.google.com/maps/search/?api=1&query=13.16554,77.62933",OpenChargeMap
309352,Miracle Dhaba,13.08468,77.41488,"Near Vishwashanthi Ashrama, Nelamangala, NH - 48, Tumkur Road","https://www.google.com/maps/search/?api=1&query=13.08468,77.41488",OpenChargeMap
308893,Shell Recharge Mahadeva Kodigehalli,13.15446,77.70277,"IT Park, No 1, Road, Kiadb Industrial Park, Mahadeva Kodigehalli","https://www.google.com/maps/search/?api=1&query=13.15446,77.70277",OpenChargeMap
308661,Jio BP Nelamangala,13.086525423479687,77.4084730159021,"Survey No 113/1, 117/2 & 115/1, Nelamangala Road, Vijaya Vittala Nagar, Kasaba Hobli","https://www.google.com/maps/search/?api=1&query=13.086525423479687,77.4084730159021",OpenChargeMap
308919,Jio BP Chandapura,12.79284,77.72766,"Survey No 73, Anekal, Neraluru","https://www.google.com/maps/search/?api=1&query=12.79284,77.72766",OpenChargeMap
309150,GAIL Gas Station -Tata Power,13.15341,77.72827,"SH 104, Singahalli","https://www.google.com/maps/search/?api=1&query=13.15341,77.72827",OpenChargeMap
309157,Moxy Bengaluru Airport Prestige Tech Cloud,13.19211,77.64456,"4 & 5, Sadahalli Main Road, Near Sadhahalli Gate","https://www.google.com/maps/search/?api=1&query=13.19211,77.64456",OpenChargeMap
309151,GLIDA Charging Hub,13.18324,77.67608,"Airport Hub, BK Halli Road, Chikkanahalli","https://www.google.com/maps/search/?api=1&query=13.18324,77.67608",OpenChargeMap
309156,Click Hotel Sadahalli,13.19218,77.64652,"No. 35, Down Town Park, Sadahalli Gate, near ITC Factory, ","https://www.google.com/maps/search/?api=1&query=13.19218,77.64652",OpenChargeMap
308905,"Shell Recharge, Chandapura",12.78840738219364,77.73682462376587,"44 Anekal, Balagaranahalli Road","https://www.google.com/maps/search/?api=1&query=12.78840738219364,77.73682462376587",OpenChargeMap
308837,Wonderla Bengaluru,12.838006,77.402104,"Left Side of the Parking Area from Main Entrance Gate, Wonderla Resort,","https://www.google.com/maps/search/?api=1&query=12.838006,77.402104",OpenChargeMap
308907,Shell Recharge Anekal Road,12.76356,77.70167,"Chandapura - Anekal Road, Marsur","https://www.google.com/maps/search/?api=1&query=12.76356,77.70167",OpenChargeMap
311455,Sowmya Fuel Station,12.78393,77.75433,"Sy no 3, Hosur Road","https://www.google.com/maps/search/?api=1&query=12.78393,77.75433",OpenChargeMap
308924,Eagleton The Golf Resort,12.80007,77.41324,"off Bangalore – Mysore Highway, Shyanamangala Cross, Mysore Road","https://www.google.com/maps/search/?api=1&query=12.80007,77.41324",OpenChargeMap
309153,Taj Bangalore,13.19736,77.71011,"Taj Hotel, Right side of the Reception Entry","https://www.google.com/maps/search/?api=1&query=13.19736,77.71011",OpenChargeMap
309152,Shell Recharge Devanahalli,13.24117,77.70313,"Devanahalli Bypass NH - 44, ","https://www.google.com/maps/search/?api=1&query=13.24117,77.70313",OpenChargeMap
308902,Shell Recharge Gokare Road,13.23897,77.72394,"Devanahalli, Boodihal","https://www.google.com/maps/search/?api=1&query=13.23897,77.72394",OpenChargeMap
311456,"Hotel Hills, Hosur",12.75413,77.80406,"No 41, SIPCOT Industrial Complex, Phase 1","https://www.google.com/maps/search/?api=1&query=12.75413,77.80406",OpenChargeMap
309307,Manikanta Filling Centre BPCL,12.6915,77.47631,Kanakapura Road,"https://www.google.com/maps/search/?api=1&query=12.6915,77.47631",OpenChargeMap
311457,Chennai Silks Hosur,12.74717,77.81056,181/182 Sipcot Complex Phase 1 Mookondapalli,"https://www.google.com/maps/search/?api=1&query=12.74717,77.81056",OpenChargeMap
308783,Paakashala @ TBegur,13.15172,77.33795,"Thyamagondlu Cross, Karnataka 562123","https://www.google.com/maps/search/?api=1&query=13.15172,77.33795",OpenChargeMap
308906,Shell Recharge Devanahalli,13.26416,77.71751,"NH Service Road, NH44 Bypass","https://www.google.com/maps/search/?api=1&query=13.26416,77.71751",OpenChargeMap
274900,SemaConnect Bangalore(Wait list Enabled) - 5,13.18893573769,77.344641725,"#123, Block 4, 50 Feet Road, Indira Nagar","https://www.google.com/maps/search/?api=1&query=13.18893573769,77.344641725",OpenChargeMap
460636,Hotel Kantara Dine,13.06457377178711,77.25712516384169,NH-75 Bengaluru - Mangaluru Highway,"https://www.google.com/maps/search/?api=1&query=13.06457377178711,77.25712516384169",OpenChargeMap
309154,JW Marriott Bengaluru Prestige Golfshire Resort & Spa,13.31205,77.69087,"Nandi Hills Road Karahalli Post, ","https://www.google.com/maps/search/?api=1&query=13.31205,77.69087",OpenChargeMap
311458,True Sai Tata,12.71741,77.87594,Survey No 46/ 1A and 47/1A ,"https://www.google.com/maps/search/?api=1&query=12.71741,77.87594",OpenChargeMap
311459,Siri Motors,12.71462,77.88475,"S3 Plaza, Door No 3/61 Opp to Ashok Leyland Phase II, Plot no 14 and 23","https://www.google.com/maps/search/?api=1&query=12.71462,77.88475",OpenChargeMap
309155,Mulberry Shades Bengaluru Nandi Hills,13.34843,77.68211,"Survey No: 28, 29 & 30, Kemathimmanahalli Village","https://www.google.com/maps/search/?api=1&query=13.34843,77.68211",OpenChargeMap
309308,Key Motors,12.57449,77.42937,"Malavalli Road, Survey No 38/14, Kallahalli","https://www.google.com/maps/search/?api=1&query=12.57449,77.42937",OpenChargeMap
311408,Hotel Masala Suruchi,13.0595636,77.1631723,NH - 75,"https://www.google.com/maps/search/?api=1&query=13.0595636,77.1631723",OpenChargeMap
311460,Jio BP Hosur,12.68784,77.92684,NH - 44,"https://www.google.com/maps/search/?api=1&query=12.68784,77.92684",OpenChargeMap
